RCPT_YR,CGG_CD,CGG_NM,STDG_CD,STDG_NM,LOTNO_SE,LOTNO_SE_NM,MNO,SNO,BLDG_NM,CTRT_DAY,THING_AMT,ARCH_AREA,LAND_AREA,FLR,RGHT_SE,RTRCN_DAY,ARCH_YR,BLDG_USG,DCLR_SE,OPBIZ_RESTAGNT_SGG_NM
2026,11740,강동구,10200,고덕동,,,,,,20260325,333000,328.05,226.0,0.0,,,1986,단독다가구,중개거래,서울 강서구
2026,11590,동작구,10100,노량진동,,,,,,20260325,335000,247.65,195.0,0.0,,,1991,단독다가구,중개거래,서울 동작구
2026,11590,동작구,10100,노량진동,,,,,,20260325,305000,222.05,162.0,0.0,,,1991,단독다가구,중개거래,서울 동작구
2026,11410,서대문구,11100,홍제동,,,,,,20260325,100000,167.3,89.0,0.0,,,1991,단독다가구,중개거래,서울 서대문구
2026,11290,성북구,12100,안암동1가,,,,,,20260325,95000,147.79,98.0,0.0,,,1994,단독다가구,중개거래,서울 성북구
2026,11290,성북구,13400,길음동,,,,,,20260325,31500,144.33,70.0,0.0,,,1992,단독다가구,직거래,
2026,11740,강동구,10800,성내동,,,,,,20260325,111697,130.4,93.0,0.0,,,1985,단독다가구,직거래,
2026,11620,관악구,10100,봉천동,,,,,,20260325,70000,82.83,142.0,0.0,,,1998,단독다가구,직거래,
2026,11590,동작구,10200,상도동,,,,,,20260325,50000,69.42,139.0,0.0,,,1971,단독다가구,직거래,
2026,11230,동대문구,10400,전농동,,,,,,20260325,48500,65.29,86.0,0.0,,,2026,단독다가구,중개거래,서울 동대문구
2026,11305,강북구,10100,미아동,,,,,,20260325,78000,47.74,93.0,0.0,,,1967,단독다가구,중개거래,서울 강북구
2026,11230,동대문구,10500,답십리동,1,대지,0075,0021,힐하우스1동2동,20260325,32000,51.36,33.0,5.0,,,2025,연립다세대,직거래,
2026,11500,강서구,10500,마곡동,1,대지,0797,0014,힐스테이트에코마곡,20260325,16880,24.46,24.46,9.0,,,2016,오피스텔,중개거래,서울 강서구
2026,11140,중구,13600,묵정동,1,대지,0035,0000,힐스테이트남산,20260325,87000,49.41,0.0,9.0,,,2024,아파트,중개거래,서울 중구
2026,11320,도봉구,10500,쌍문동,1,대지,0460,0005,힐링프로빌,20260325,20000,37.91,29.0,4.0,,,2018,연립다세대,중개거래,서울 도봉구
2026,11590,동작구,10500,흑석동,1,대지,0186,0025,흑석뜰安愛,20260325,65000,42.15,25.0,1.0,,,2022,연립다세대,중개거래,서울 동작구
2026,11170,용산구,11900,효창동,1,대지,0003,0004,효창로즈,20260325,88000,84.81,0.0,4.0,,,2001,아파트,중개거래,서울 중구
2026,11740,강동구,10900,천호동,1,대지,0337,0048,(337-48),20260325,64000,43.15,29.0,2.0,,20260508,1986,연립다세대,중개거래,서울 강동구
2026,11500,강서구,10300,화곡동,1,대지,1091,0000,화곡푸르지오,20260325,139000,192.22,0.0,1.0,,,2002,아파트,중개거래,서울 강서구
2026,11560,영등포구,13300,대림동,1,대지,1116,0039,홍현빌라A동(1116-39),20260325,19500,59.76,22.0,-1.0,,,1998,연립다세대,중개거래,서울 영등포구
2026,11410,서대문구,11800,홍은동,1,대지,0010,0209,홍은그랜드빌,20260325,19800,27.45,24.0,4.0,,,2018,연립다세대,중개거래,"서울 관악구, 서울 서대문구"
2026,11740,강동구,10800,성내동,1,대지,0457,0018,현대파크빌리지,20260325,45000,68.91,35.0,2.0,,,2003,연립다세대,중개거래,서울 강동구
2026,11215,광진구,10300,구의동,1,대지,0051,0023,현대아트빌라(51-23),20260325,33400,44.75,21.0,3.0,,,1997,연립다세대,중개거래,서울 광진구
2026,11650,서초구,10800,서초동,1,대지,1337,0021,현대썬앤빌 서초,20260325,17000,19.415,28.043,2.0,,,2015,오피스텔,중개거래,서울 서초구
2026,11410,서대문구,11700,연희동,1,대지,0340,0027,현대싱그런,20260325,68000,86.17,86.17,9.0,,,2007,오피스텔,직거래,
2026,11680,강남구,11800,도곡동,1,대지,0467,0019,현대비젼21,20260325,45000,32.65,0.0,20.0,,,1999,아파트,중개거래,서울 강남구
2026,11410,서대문구,11100,홍제동,1,대지,0455,0000,현대그린,20260325,70000,84.96,0.0,2.0,,,1996,아파트,중개거래,서울 광진구
2026,11545,금천구,10300,시흥동,1,대지,0906,0003,현대가우스빌A동,20260325,19900,29.92,19.0,3.0,,,2012,연립다세대,중개거래,서울 금천구
2026,11380,은평구,10900,신사동,1,대지,0355,0000,현대2,20260325,59000,84.83,0.0,15.0,,,1994,아파트,중개거래,서울 은평구
2026,11560,영등포구,13300,대림동,1,대지,0785,0001,현대1,20260325,88500,84.75,0.0,16.0,,,1992,아파트,중개거래,서울 영등포구
2026,11545,금천구,10300,시흥동,1,대지,0209,0000,현대(209),20260325,44000,82.53,0.0,8.0,,,1996,아파트,중개거래,서울 금천구
2026,11530,구로구,10700,개봉동,1,대지,0481,0000,현대,20260325,102500,114.99,0.0,23.0,,,2001,아파트,중개거래,서울 구로구
2026,11545,금천구,10200,독산동,1,대지,1022,0111,해비치빌(1022-111),20260325,27500,27.25,16.0,2.0,,,2022,연립다세대,중개거래,서울 금천구
2026,11440,마포구,10400,도화동,1,대지,0555,0000,한화오벨리스크,20260325,62000,41.32,0.0,8.0,,,2004,아파트,중개거래,서울 마포구
2026,11320,도봉구,10600,방학동,1,대지,0731,0000,한화성원아파트,20260325,50900,84.98,0.0,11.0,,,1996,아파트,중개거래,서울 도봉구
2026,11620,관악구,10200,신림동,1,대지,1694,0000,신림현대,20260325,38000,34.86,0.0,4.0,,,1993,아파트,직거래,
2026,11620,관악구,10200,신림동,1,대지,1686,0000,신림동쌍용아파트,20260325,50000,59.26,0.0,4.0,,,1998,아파트,중개거래,서울 관악구
2026,11560,영등포구,12600,양평동2가,1,대지,0001,0001,신동아하이팰리스,20260325,75500,97.11,122.24,9.0,,,2005,오피스텔,중개거래,서울 영등포구
2026,11320,도봉구,10600,방학동,1,대지,0271,0001,신동아아파트1,20260325,72000,126.89,0.0,1.0,,,1986,아파트,중개거래,서울 도봉구
2026,11680,강남구,11500,수서동,1,대지,0736,0000,신동아,20260325,175000,39.51,0.0,13.0,,,1992,아파트,중개거래,서울 강남구
2026,11680,강남구,11500,수서동,1,대지,0736,0000,신동아,20260325,147500,33.18,0.0,13.0,,,1992,아파트,중개거래,서울 강남구
2026,11260,중랑구,10400,묵동,1,대지,0380,0000,신도2,20260325,60000,58.11,0.0,15.0,,,1999,아파트,중개거래,서울 중랑구
2026,11140,중구,16500,황학동,1,대지,1173,0000,신당 큐브스테이트,20260325,25300,22.802,36.4432,14.0,,,2022,오피스텔,중개거래,서울 중구
2026,11260,중랑구,10400,묵동,1,대지,0013,0000,신내,20260325,58500,59.76,0.0,7.0,,,1996,아파트,중개거래,서울 중랑구
2026,11260,중랑구,10400,묵동,1,대지,0013,0000,신내,20260325,40700,39.84,0.0,11.0,,,1996,아파트,중개거래,서울 중랑구
2026,11470,양천구,10100,신정동,1,대지,0975,0006,신건드림원빌(975-6),20260325,67000,53.4,31.0,2.0,,,2010,연립다세대,중개거래,서울 양천구
2026,11740,강동구,10900,천호동,1,대지,0182,0006,승원빌라,20260325,50000,49.66,33.0,2.0,,,1991,연립다세대,중개거래,서울 강동구
2026,11440,마포구,11000,노고산동,1,대지,0019,0017,스테이하이,20260325,41000,17.09,13.0,3.0,,,2020,연립다세대,중개거래,서울 마포구
2026,11710,송파구,11200,오금동,1,대지,0092,0003,숨결92,20260325,42500,40.58,25.0,3.0,,,2014,연립다세대,중개거래,서울 송파구
2026,11305,강북구,10300,수유동,1,대지,0095,0007,수유동이테크밸리오피스텔,20260325,13500,40.93,61.1,5.0,,,2005,오피스텔,중개거래,서울 강북구
2026,11710,송파구,10800,문정동,1,대지,0622,0000,송파한화오벨리스크,20260325,18800,29.99,38.607,7.0,,,2013,오피스텔,중개거래,서울 송파구
2026,11710,송파구,10800,문정동,1,대지,0624,0000,송파 아이파크,20260325,20900,29.83,42.745,11.0,,,2015,오피스텔,중개거래,서울 송파구
2026,11200,성동구,10200,하왕십리동,1,대지,1070,0000,센트라스,20260325,131000,40.94,0.0,8.0,,,2016,아파트,중개거래,서울 성동구
2026,11440,마포구,11100,신수동,1,대지,0451,0000,세양청마루,20260325,109000,57.44,0.0,5.0,,,2003,아파트,중개거래,서울 마포구
2026,11530,구로구,10300,가리봉동,1,대지,0111,0003,세아리치빌,20260325,47000,46.72,27.0,2.0,,,2018,연립다세대,중개거래,서울 구로구
2026,11500,강서구,10600,내발산동,1,대지,0687,0013,세명그린빌,20260325,33000,54.06,30.0,2.0,,,2011,연립다세대,중개거래,서울 강서구
2026,11530,구로구,10200,구로동,1,대지,0104,0009,성호메이플라워멤버스빌,20260325,12000,36.98,0.0,8.0,,,2002,아파트,중개거래,서울 구로구
2026,11215,광진구,10100,중곡동,1,대지,0681,0000,성원,20260325,68000,84.98,0.0,6.0,,,1998,아파트,중개거래,서울 중랑구
2026,11320,도봉구,10600,방학동,1,대지,0664,0033,성우아이빌,20260325,13700,55.37,30.0,5.0,,,2002,연립다세대,직거래,
2026,11200,성동구,11400,성수동1가,1,대지,0656,1006,성수빌라트,20260325,55000,42.14,23.0,4.0,,,2002,연립다세대,중개거래,서울 성동구
2026,11290,성북구,10100,성북동,1,대지,0178,0023,성북동(178-23)다세대주택,20260325,90000,57.89,31.0,3.0,,,2023,연립다세대,중개거래,서울 성북구
2026,11650,서초구,10800,서초동,1,대지,1593,0007,서초이오빌,20260325,40600,43.2,0.0,22.0,,,2003,아파트,중개거래,서울 서초구
2026,11650,서초구,10800,서초동,1,대지,1582,0003,서초센트럴IPARK,20260325,33000,24.755,38.6411,12.0,,,2020,오피스텔,중개거래,서울 서초구
2026,11650,서초구,10800,서초동,1,대지,1330,0000,서초동삼성쉐르빌2,20260325,27500,35.22,0.0,14.0,,,2002,아파트,중개거래,서울 서초구
2026,11650,서초구,10800,서초동,1,대지,1757,0000,서초그랑자이,20260325,515000,119.41,0.0,24.0,,,2021,아파트,중개거래,서울 서초구
2026,11650,서초구,10800,서초동,1,대지,1757,0000,서초그랑자이,20260325,320000,59.98,0.0,8.0,,,2021,아파트,중개거래,서울 서초구
2026,11530,구로구,10600,고척동,1,대지,0141,0001,서울가든,20260325,68000,84.99,0.0,6.0,,,1989,아파트,중개거래,서울 구로구
2026,11530,구로구,10600,고척동,1,대지,0141,0001,서울가든,20260325,47000,54.61,0.0,9.0,,,1989,아파트,중개거래,서울 양천구
2026,11680,강남구,11400,일원동,1,대지,0718,0000,샘터마을,20260325,270000,101.97,0.0,12.0,,,1994,아파트,중개거래,서울 강남구
2026,11260,중랑구,10600,신내동,1,대지,0795,0000,새한,20260325,62000,84.36,0.0,7.0,,,1998,아파트,중개거래,서울 중랑구
2026,11440,마포구,12700,상암동,1,대지,1752,0000,상암월드컵파크9단지,20260325,107000,84.94,0.0,6.0,,,2010,아파트,중개거래,서울 마포구
2026,11440,마포구,12700,상암동,1,대지,1743,0000,상암월드컵파크12단지,20260325,94000,59.73,0.0,4.0,,,2010,아파트,중개거래,"경기 고양시 덕양구, 서울 마포구"
2026,11440,마포구,12500,성산동,1,대지,0591,0005,상암 스위트포레,20260325,12900,18.55,26.934,6.0,,,2016,오피스텔,중개거래,서울 마포구
2026,11320,도봉구,10700,창동,1,대지,0299,0000,상아1차아파트,20260325,65000,63.09,0.0,8.0,,,1987,아파트,중개거래,서울 도봉구
2026,11350,노원구,10600,중계동,1,대지,0505,0000,상아,20260325,84800,72.73,0.0,4.0,,,1989,아파트,중개거래,서울 노원구
2026,11740,강동구,10300,상일동,1,대지,0519,0000,고덕아르테온,20260325,177000,59.96,0.0,18.0,,20260520,2020,아파트,중개거래,서울 강동구
2026,11710,송파구,10600,삼전동,,,,,,20260325,450000,592.32,254.0,0.0,,,1997,단독다가구,중개거래,서울 송파구
2026,11530,구로구,10600,고척동,1,대지,0296,0000,대우,20260325,73000,84.98,0.0,10.0,,,1999,아파트,중개거래,서울 구로구
2026,11350,노원구,10500,상계동,1,대지,0458,0000,한신3차,20260325,66500,84.59,0.0,12.0,,,1990,아파트,중개거래,서울 노원구
2026,11530,구로구,10600,고척동,1,대지,0327,0000,동아한신,20260325,60000,59.9,0.0,2.0,,,2000,아파트,중개거래,"서울 구로구, 서울 양천구"
2026,11620,관악구,10100,봉천동,1,대지,0180,0068,트라움빌,20260325,21500,44.66,16.0,5.0,,,2010,연립다세대,중개거래,서울 관악구
2026,11500,강서구,10300,화곡동,1,대지,0102,0330,대한맨션,20260325,18000,59.81,31.0,3.0,,,1997,연립다세대,직거래,
2026,11650,서초구,10600,잠원동,1,대지,0063,0034,한신로얄,20260325,285000,84.56,0.0,7.0,,,1992,아파트,중개거래,"경기 성남시 분당구, 서울 서초구"
2026,11680,강남구,10600,대치동,1,대지,1014,0003,대치삼성,20260325,250000,59.88,0.0,3.0,,,2000,아파트,중개거래,서울 강남구
2026,11215,광진구,10300,구의동,1,대지,0591,0021,뉴현대빌라(591-21),20260325,87000,69.24,30.0,3.0,,,2004,연립다세대,중개거래,서울 광진구
2026,11650,서초구,10200,양재동,1,대지,0275,0003,트윈타워,20260325,16000,29.02,29.02,12.0,,,1991,오피스텔,중개거래,서울 서초구
2026,11500,강서구,10400,가양동,1,대지,1474,0000,대림경동아파트,20260325,140000,131.4,0.0,6.0,,,1993,아파트,중개거래,"서울 강서구, 서울 양천구"
2026,11170,용산구,12400,한강로1가,1,대지,0064,0000,대우월드마크용산,20260325,258000,141.945,0.0,29.0,,,2007,아파트,중개거래,서울 영등포구
2026,11440,마포구,12400,연남동,1,대지,0249,0003,노블레스빌2,20260325,72500,82.18,0.0,3.0,,,2002,아파트,중개거래,서울 마포구
2026,11740,강동구,10800,성내동,1,대지,0551,0004,다성이즈빌,20260325,18300,25.92,0.0,3.0,,,2014,아파트,중개거래,"서울 강남구, 서울 강동구"
2026,11545,금천구,10100,가산동,1,대지,0769,0000,두산,20260325,67000,59.84,0.0,14.0,,,1998,아파트,중개거래,서울 금천구
2026,11215,광진구,10300,구의동,1,대지,0030,0036,태영파크빌,20260325,46500,84.59,37.0,5.0,,,2010,연립다세대,중개거래,서울 광진구
2026,11590,동작구,10900,신대방동,1,대지,0719,0000,동작상떼빌,20260325,25000,41.48,58.68,13.0,,,2006,오피스텔,직거래,
2026,11380,은평구,10600,대조동,1,대지,0218,0020,청운명가,20260325,37000,59.02,25.0,6.0,,,2012,연립다세대,중개거래,서울 은평구
2026,11290,성북구,10300,돈암동,1,대지,0015,0001,돈암동삼성,20260325,86700,84.59,0.0,9.0,,,1999,아파트,중개거래,서울 성북구
2026,11545,금천구,10300,시흥동,1,대지,0384,0012,남서울건영2,20260325,31700,41.34,0.0,12.0,,,1989,아파트,중개거래,서울 금천구
2026,11740,강동구,10900,천호동,1,대지,0331,0009,청운명가,20260325,37000,30.18,17.0,5.0,,,2019,연립다세대,중개거래,서울 강동구
2026,11560,영등포구,11200,당산동2가,1,대지,0016,0001,당산대우,20260325,43000,32.62,0.0,22.0,,,1999,아파트,중개거래,서울 영등포구
2026,11380,은평구,10700,응암동,1,대지,0117,0024,펠리시티,20260325,55000,55.68,0.0,12.0,,,2022,아파트,중개거래,서울 은평구
2026,11560,영등포구,11200,당산동2가,1,대지,0164,0000,당산2가현대홈타운,20260325,158500,82.77,0.0,20.0,,,1994,아파트,중개거래,서울 영등포구
2026,11290,성북구,10300,돈암동,1,대지,0609,0001,한신,20260325,108500,152.25,0.0,17.0,,,1998,아파트,중개거래,서울 성북구
2026,11620,관악구,10200,신림동,1,대지,0408,0018,동일맨션,20260325,47500,66.32,37.0,4.0,,,2002,연립다세대,중개거래,"서울 관악구, 서울 서초구"
2026,11260,중랑구,10200,상봉동,1,대지,0314,0017,타임빌리지(314-17),20260325,25500,39.79,25.0,2.0,,,2014,연립다세대,중개거래,서울 중랑구
2026,11320,도봉구,10700,창동,1,대지,0808,0000,동아청솔,20260325,80000,59.445,0.0,10.0,,,1997,아파트,중개거래,서울 도봉구
2026,11470,양천구,10100,신정동,1,대지,1303,0000,대림e-편한세상,20260325,94000,84.985,0.0,7.0,,,2004,아파트,중개거래,서울 양천구
2026,11620,관악구,10100,봉천동,1,대지,0715,0007,청도맨션,20260325,19000,66.93,45.0,2.0,,,1991,연립다세대,중개거래,서울 관악구
2026,11560,영등포구,11300,당산동3가,1,대지,0002,0006,당산한양,20260325,146000,73.87,0.0,8.0,,,1986,아파트,중개거래,서울 영등포구
2026,11740,강동구,10600,둔촌동,1,대지,0618,0001,초록빌라,20260325,54250,61.03,48.0,3.0,,,1995,연립다세대,중개거래,서울 강동구
2026,11530,구로구,10200,구로동,1,대지,0182,0006,한라빌리언스 오피스텔,20260325,13000,25.99,35.04,8.0,,,2003,오피스텔,중개거래,서울 구로구
2026,11560,영등포구,11400,당산동4가,1,대지,0030,0001,당산현대5차,20260325,159000,59.37,0.0,5.0,,,2000,아파트,중개거래,서울 영등포구
2026,11290,성북구,13900,석관동,1,대지,0010,0000,두산,20260325,100000,84.9,0.0,9.0,,,1998,아파트,중개거래,"서울 노원구, 서울 성북구"
2026,11500,강서구,10300,화곡동,1,대지,0408,0043,동완세인트빌,20260325,24800,53.71,35.0,4.0,,,2012,연립다세대,중개거래,서울 강서구
2026,11200,성동구,11100,금호동3가,1,대지,1331,0000,두산,20260325,160500,59.97,0.0,11.0,,,1994,아파트,중개거래,서울 성동구
2026,11530,구로구,10100,신도림동,1,대지,0646,0000,대림e-편한세상4,20260325,207000,117.74,0.0,15.0,,,2003,아파트,중개거래,서울 구로구
2026,11620,관악구,10200,신림동,1,대지,1698,0000,태흥,20260325,43000,59.86,0.0,9.0,,,1995,아파트,중개거래,서울 관악구
2026,11305,강북구,10300,수유동,1,대지,0535,0238,청화빌라,20260325,22800,62.4,71.0,1.0,,,1984,연립다세대,중개거래,서울 강북구
2026,11260,중랑구,10300,중화동,1,대지,0312,0065,한일그랑빌(312-65),20260325,26500,56.12,33.0,5.0,,,2015,연립다세대,직거래,
2026,11740,강동구,10800,성내동,1,대지,0396,0015,동서빌라(7),20260325,40000,65.32,33.0,3.0,,,2003,연립다세대,중개거래,서울 강동구
